Заголовок,ссылка,Цена,Адрес,Дата,comment
"2-комнатная квартира, 64 м², 4/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663617088,25 000 000〒,"Турксибский р-н, Жас Канат",Алматы29 нояб.,"монолитный дом, 2016 г.п., состояние: евроремонт, жил. площадь 41 кв.м., кухня 9 кв.м., санузел раздельный, частично меблирована, Продается двухкомнатная квартира улучшенной планировки в одном из самых востребованных районов города! Экологически чистый район! Не требует никаких вложений! Р…"
"2-комнатная квартира, 56 м², 2/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/663181315,17 500 000〒,"Турксибский р-н, улица Суюнбая 263 — Шолохова",Алматы29 нояб.,"кирпичный дом, 1965 г.п., состояние: евроремонт, жил. площадь 45 кв.м., кухня 6.5 кв.м., потолки 3м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована, . Не угловая не в залоге. находится в районе Элеватор"
"2-комнатная квартира, 47 м², 3/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/50809242,12 000 000〒,"Турксибский р-н, мкр Альмерек 671",Алматы29 нояб.,"кирпичный дом, 1987 г.п., состояние: хорошее, жил. площадь 45 кв.м., кухня 6 кв.м., потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, Хороший отлично спальни район хороший соседи торг есть чистый воздух"
"2-комнатная квартира, 45 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/663180621,12 000 000〒,"Турксибский р-н, 13-й военный городок, Суюнбая 649",Алматы29 нояб.,"1963 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, интернет проводной, Квартира в хорошем состоянии удобная местоположение тихий двор, гараж, сарай. . Рассмотрю варианты обмен на дом"
"2-комнатная квартира, 63.3 м², 8/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663615107,25 500 000〒,"Турксибский р-н, Жас Канат 1/11 — Баймагамбетова",Алматы29 нояб.,"монолитный дом, 2017 г.п., состояние: евроремонт, жил. площадь 37 кв.м., кухня 10 кв.м., потолки 2.75м., санузел раздельный, телефон: есть возможность подключения, интернет ADSL, частично меблирована, Рядом все удобство есть школа и детский сад поликлиника мечеть"
"2-комнатная квартира, 55.4 м², 3/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/662183116,23 000 000〒,"Турксибский р-н, мкр Кайрат, Бухтарминская 152/1",Алматы29 нояб.,"жил. комплекс Nomad City, кирпичный дом, 2019 г.п., жил. площадь 21 кв.м., кухня 9.1 кв.м., потолки 3м., санузел совмещенный, телефон: нет, частично меблирована"
"2-комнатная квартира, 40.2 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/661491831,12 500 000〒,"Турксибский р-н, мкр Алтай-2",Алматы29 нояб.,"1961 г.п., состояние: хорошее, жил. площадь 25.9 кв.м., кухня 5 кв.м., санузел совмещенный, интернет через TV кабель, Теплая, уютная квартира в тихом районе. Рядом школы, детские сады, фитнес и многое другое"
"2-комнатная квартира, 53.3 м², 3/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/663614683,18 000 000〒,"Турксибский р-н, мкр Жулдыз-1 10",Алматы29 нояб.,"панельный дом, 1984 г.п., состояние: хорошее, жил. площадь 53.3 кв.м., кухня 10 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет через TV кабель, Продам 2 комнатную квартиру, угловая (утепленная), поликлиника, школа, детский сад, магазины в 5 минутах от дома"
"2-комнатная квартира, 54.7 м², 1/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/55531430,17 500 000〒,"Турксибский р-н, Огарёва 18 а",Алматы29 нояб.,"кирпичный дом, 1981 г.п., состояние: хорошее, жил. площадь 29.6 кв.м., кухня 9 кв.м., потолки 2.6м., телефон: отдельный, интернет оптика, полностью меблирована, Дом кирпичный тёплый. Поменина вся сантехника в квартире полностью и радиаторы во всей квартире. Утеплён капитально балкон. Имеется выхо…"
"2-комнатная квартира, 60 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/661912724,13 500 000〒,"Турксибский р-н, Кожедуба 2 — Суюнбая",Алматы29 нояб.,"1958 г.п., состояние: хорошее, санузел раздельный, частично меблирована"
"2-комнатная квартира, 45 м², 2/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/662874732,16 500 000〒,"Турксибский р-н, мкр Алтай-1, Алтай-1 мкр 5",Алматы29 нояб.,"кирпичный дом, 1965 г.п., состояние: хорошее, жил. площадь 37 кв.м., кухня 6 кв.м., потолки 2.6м., санузел совмещенный, телефон: есть возможность подключения, интернет ADSL, частично меблирована"
"2-комнатная квартира, 52.7 м², 1/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/661630846,17 400 000〒,"Турксибский р-н, Огарёва",Алматы29 нояб.,"кирпичный дом, 1986 г.п., состояние: хорошее, жил. площадь 30 кв.м., кухня 9 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, частично меблирована, Представляем Вашему вниманию 2 - х комнатную квартиру, расположенную на 1 этаже, кирпичного дома. Квартира просторная, теплая и оч…"
"2-комнатная квартира, 43 м², 3/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/662554502,16 500 000〒,"Турксибский р-н, мкр Алтай-1, Мкр Алтай-1",Алматы29 нояб.,"кирпичный дом, 1965 г.п., состояние: евроремонт, жил. площадь 27 кв.м., кухня 6 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет оптика, полностью меблирована, Представляем Вашему вниманию, 2 х комнатную квартиру, расположенную на 3 этаже. *Квартира просторная, светлая…"
"2-комнатная квартира, 48 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663328586,15 000 000〒,"Турксибский р-н, мкр Алтай-1 22 — Наманганская",Алматы29 нояб.,"панельный дом, 1967 г.п., состояние: среднее, жил. площадь 28 кв.м., кухня 7 кв.м., потолки 2.7м., санузел раздельный, частично меблирована, Продам 2 комнатную квартиру в мкр. Алтай 1, дом панельный, состояние среднее, 1967г.п., 1-й этаж, 7(28)48м2, санузел раздельный, кладовка, балкон, дософо…"
"2-комнатная квартира, 34.3 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/663473246,14 000 000〒,"Турксибский р-н, мкр Алтай-2 37",Алматы29 нояб.,"кирпичный дом, 1963 г.п., состояние: хорошее, жил. площадь 24.7 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет оптика, полностью меблирована, Продаётся квартира в тихом районе. Квартира находится в кирпичном доме с теплым подъездом и двумя кладовыми помещениями в подвал…"
"2-комнатная квартира, 43.2 м², 1/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/57119296,17 000 000〒,"Турксибский р-н, Майлина 28",Алматы29 нояб.,"кирпичный дом, 1964 г.п., состояние: хорошее, жил. площадь 30.2 кв.м., кухня 5.5 кв.м., потолки 2.5м., санузел совмещенный, телефон: отдельный, интернет оптика, частично меблирована, Продаётся 2х комнатная квартира, после капительного ремонта, новая электропроводка, счетчики на воду, га…"
"2-комнатная квартира, 49 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/663471907,13 000 000〒,"Турксибский р-н, Турксибский район 15 — Огарёва",Алматы29 нояб.,"кирпичный дом, 1969 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет ADSL, Продам двухкомнатную квартиру"
"2-комнатная квартира, 42.2 м², 1/5 этажВсе заметкиУдалить",https://krisha.kz//a/show/663612373,16 000 000〒,"Турксибский р-н, Коломенская улица 3",Алматы29 нояб.,"1987 г.п., состояние: хорошее, санузел раздельный, Продаётся квартира в турксибском районе. удобное местоположение. улица коломенская. остановка Баня. рядом школы, дет. сады, поликлиника, ТРЦ март"
"2-комнатная квартира, 63 м², 11/13 этажВсе заметкиУдалить",https://krisha.kz//a/show/661919009,32 000 000〒,"Турксибский р-н, Майлина 54",Алматы29 нояб.,"В залоге, жил. комплекс Радужный берег, монолитный дом, 2017 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, полностью меблирована, Жилой комплекс комфорт класса Радужный берег. Развитая инфраструктура, транспортн…"
"2-комнатная квартира, 46 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/662796030,13 500 000〒,"Турксибский р-н, 13-й военный городок, 13-й военный городок",Алматы29 нояб.,"панельный дом, 1969 г.п., состояние: хорошее, потолки 2.8м., санузел совмещенный, интернет проводной, пустая, Хорошее предложение для проживания и аренды. Эффективный КСК. Район перспективный. Рядом школа №32, магазины, базарчики. Остановка недалеко. Агенство предоставляет юридическое сопровожден…"
"2-комнатная квартира, 47.2 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/662060897,16 000 000〒,"Турксибский р-н, проспект Сакена Сейфуллина",Алматы29 нояб.,"панельный дом, 1974 г.п., состояние: хорошее, потолки 2.5м., санузел раздельный, телефон: есть возможность подключения, интернет ADSL, частично меблирована, Предлагаем вам квартиру с самой удобной локацией. В непосредственной близости находятся сеть супермаркетов, магазинчиков, городские поликл…"
"2-комнатная квартира, 57 м², 2/6 этажВсе заметкиУдалить",https://krisha.kz//a/show/663069791,20 500 000〒,"Турксибский р-н, мкр Жулдыз-2, Мкр Жулдыз-2 27Г",Алматы29 нояб.,"монолитный дом, 2007 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет через TV кабель, частично меблирована, Великолепное предложение для тех, кто ценит тишину, красоту, комфорт и уют. Желанная квартира, на среднем этаже, расположение дома…"
"2-комнатная квартира, 41.5 м², 3/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/662440745,13 200 000〒,"Турксибский р-н, Айбасова — проспект Сакена Сейфуллина",Алматы29 нояб.,"кирпичный дом, 1974 г.п., состояние: среднее, санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Квартира идеально подходит для молодой семьи. Очень теплый дом, хороший, всегда тихий и чистый подъезд, без посторонних запахов. Во дворе хорошая детская площадка. В любое вре…"
"2-комнатная квартира, 63 м², 11/13 этажВсе заметкиУдалить",https://krisha.kz//a/show/662050165,32 000 000〒,"Турксибский р-н, Майлина",Алматы29 нояб.,"жил. комплекс Радужный берег, монолитный дом, 2017 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована"
"2-комнатная квартира, 39 м², 3/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/663093592,12 000 000〒,"Турксибский р-н, мкр Алтай-1, Мкр Алтай-1",Алматы29 нояб.,"кирпичный дом, 1965 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Предлагаем Вашему вниманию 2 -комн. квартиру в районе Алтай-1. Квартира очень светлая, уютная, зимой тепло, летом прохладно! В квартире сделан косметический ремонт, пластиков…"
"2-комнатная квартира, 49 м², 1/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/663063589,15 500 000〒,"Турксибский р-н, Майлина",Алматы29 нояб.,"кирпичный дом, 1959 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Продается отличная квартира в районе Аэропорта, высокий цоколь, дом после кап. ремонта. квартира не требует ремонта можно заехать и жить, выгодно для сдачи в аренду (от 90.0…"
"2-комнатная квартира, 46 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/662793596,13 500 000〒,"Турксибский р-н, проспект Суюнбая — Бекмаханова",Алматы29 нояб.,"панельный дом, 1969 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет ADSL, пустая, Для ценителей удобства и комфорта предлагаем отличный вариант в спальном районе города! Дом расположен в 16 военном городке Здесь полностью развита вся необходимая инфраструктура. В данн…"
"2-комнатная квартира, 45 м², 5/5 этажВсе заметкиУдалить",https://krisha.kz//a/show/662536629,14 500 000〒,"Турксибский р-н, Кунгурская",Алматы29 нояб.,"панельный дом, 1984 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Квартира идеально подходит для молодой семьи. Очень теплый дом, хороший, всегда тихий и чистый подъезд, без посторонних запахов. Во дворе хорошая детская площадка. В любое вре…"
"2-комнатная квартира, 49 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663470492,14 700 000〒,"Турксибский р-н, ул Огарева 2/1 — Аэропорт",Алматы29 нояб.,"панельный дом, 1979 г.п., Продаётся полноценная 2 ком квартира в Аэропорту. Большая просторная, светлая, ухоженная, не прокуренная квартира. Квартира с косметическим ремонтом не евро конечно, но очень чистая с хорошей аурой. Общей площадью 50 кв. В квартире 2 гардеробные (кладовки). Сану…"
"2-комнатная квартира, 41 м², 1/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/663600948,15 500 000〒,"Турксибский р-н, Майлина 30",Алматы29 нояб.,"кирпичный дом, 1965 г.п., состояние: среднее, санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, полностью меблирована"
"2-комнатная квартира, 46 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/663469770,13 000 000〒,"Турксибский р-н, Майлина 15 — Огарева",Алматы29 нояб.,"кирпичный дом, 1967 г.п., состояние: хорошее, потолки 3м., санузел совмещенный, телефон: отдельный, интернет оптика, частично меблирована, Продам квартиру. В хорошем состоянии. Возле аэропорта. Вся инфраструктура в шаговой доступности. Детский сад в 50м. Детская площадка новая прямо у вх…"
"2-комнатная квартира, 43 м², 2/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/662429691,12 000 000〒,"Турксибский р-н, Сейфуллина 175/10б — Аркан серы",Алматы29 нояб.,"1962 г.п., санузел совмещенный, пустая, После ремонта в хорошем состоянии"
"2-комнатная квартира, 44 м², 2/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/57794754,15 000 000〒,"Турксибский р-н, мкр Алтай-1",Алматы29 нояб.,"кирпичный дом, 1966 г.п., жил. площадь 27 кв.м., санузел совмещенный, телефон: отдельный, частично меблирована"
"2-комнатная квартира, 40.6 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/661477387,12 000 000〒,"Турксибский р-н, Сейфуллина — Жумабаева",Алматы29 нояб.,"1962 г.п., состояние: хорошее, жил. площадь 25.8 кв.м., кухня 9.7 кв.м., потолки 2.4м., санузел раздельный, телефон: есть возможность подключения, частично меблирована, Продаётся квартира состоящая из двух жилых комнат, коридора, кухни, туалета, общей площадью 40, 60 кв. м, из них жилая площадь 25…"
"2-комнатная квартира, 55 м², 3/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/662090518,19 100 000〒,"Турксибский р-н, мкр Кайрат 1 — Рыскулова",Алматы29 нояб.,"монолитный дом, 2021 г.п., состояние: евроремонт, жил. площадь 35 кв.м., кухня 12 кв.м., потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет проводной, Квартира в Новом Жилом Комплексе Парасат В новом доме. Ввод в эксплуатацию май 2021. С качественным новым ремонто…"
"2-комнатная квартира, 48 м², 2/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/662178997,12 600 000〒,"Турксибский р-н, улица Станкевича 29 — Аймаутова",Алматы29 нояб.,"1960 г.п., состояние: евроремонт, жил. площадь 28 кв.м., кухня 12 кв.м., санузел раздельный, Это не общежитие, обычный жилой дом каркасно камышитовый после кап ремонта замена крыши новая метеллочерепица и паротеплоизоляция также в подъезде пластиковые окна, обновленный фасад, квартира также посл…"
"2-комнатная квартира, 55 м², 4/6 этажВсе заметкиУдалить",https://krisha.kz//a/show/663610549,15 300 000〒,"Турксибский р-н, проспект Сакена Сейфуллина 14 — Осипенко",Алматы29 нояб.,"кирпичный дом, 1980 г.п., состояние: требует ремонта, жил. площадь 30 кв.м., кухня 9 кв.м., санузел раздельный, Срочно торга нет за наличку только ипотеку рассматривает если одобрено. торга нет услуги риэлтора читайте внимательное напротив вокзала"
"2-комнатная квартира, 46 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663616843,12 500 000〒,"Турксибский р-н, Сейфуллина 5 — Ровенского",Алматы29 нояб.,"1974 г.п., состояние: требует ремонта, жил. площадь 30 кв.м., кухня 6 кв.м., санузел раздельный, Срочно торга нет за наличку только. ипотеку рассматривает если одобрено. торга нет услуги риэлтора читайте внимательное"
"2-комнатная квартира, 52 м², 1/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/663612735,16 000 000〒,"Турксибский р-н, Закарпатская 44",Алматы29 нояб.,"кирпичный дом, 1977 г.п., состояние: хорошее, жил. площадь 32 кв.м., кухня 9 кв.м., санузел совмещенный"
"2-комнатная квартира, 45.5 м², 2/3 этажВсе заметкиУдалить",https://krisha.kz//a/show/660457516,14 000 000〒,"Турксибский р-н, мкр Алтай-1",Алматы28 нояб.,"кирпичный дом, 1965 г.п., состояние: требует ремонта, санузел совмещенный, частично меблирована, Квартира требует ремонта. Просмотр на выходных и на неделе до 18 Пишите в вацап, и после 20 звонить не нужно"
"2-комнатная квартира, 50.7 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/661831142,13 500 000〒,"Турксибский р-н, Чехова — Чернышевского",Алматы28 нояб.,"кирпичный дом, 1955 г.п., состояние: евроремонт, потолки 3.2м., санузел совмещенный, телефон: отдельный, интернет ADSL, пустая, Двухкомнатная квартира в кирпичном доме с новым ремонтом и новой сантехникой. Все водопроводные трубы поменяны на пластик. Пластиковые окна. Огромная огороженный терри…"
"2-комнатная квартира, 66 м², 3/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663304280,21 950 000〒,"Турксибский р-н, Жас Канат — Баймагамбетова",Алматы28 нояб.,"монолитный дом, 2015 г.п., состояние: хорошее, санузел раздельный, частично меблирована"
"2-комнатная квартира, 43 м², 3/5 этажВсе заметкиУдалить",https://krisha.kz//a/show/663404622,15 000 000〒,"Турксибский р-н, мкр Жулдыз-2",Алматы28 нояб.,"кирпичный дом, 1991 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Комнаты изолированы, ванна с туалетом раздельный, в середине Жулдыза"
"2-комнатная квартира, 64 м², 6/6 этажВсе заметкиУдалить",https://krisha.kz//a/show/662838367,17 500 000〒,"Турксибский р-н, Достоевского 8/2",Алматы28 нояб.,"монолитный дом, 2014 г.п., состояние: хорошее, жил. площадь 52 кв.м., кухня 12 кв.м., потолки 2.5м., санузел раздельный, интернет ADSL, частично меблирована, Продается 3комнатная неугловая квартира в отличном районе. Экологически чистый район, в 5 минутах находятся: роща Баума, берег БАКа, Маг…"
"2-комнатная квартира, 63.7 м², 2/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663443861,22 000 000〒,"Турксибский р-н, Жас Канат 1/11 — Баймагамбетова",Алматы28 нояб.,"монолитный дом, 2017 г.п., состояние: хорошее, потолки 3м., санузел раздельный, телефон: есть возможность подключения, интернет оптика, частично меблирована, Теплая, уютная квартира в новом доме, на заднем дворе дома расположен садик, рядом школа, мечеть, магазины, аптека. Дом расположен с…"
"2-комнатная квартира, 48 м², 2/5 этажВсе заметкиУдалить",https://krisha.kz//a/show/56584630,15 200 000〒,"Турксибский р-н, мкр Алтай-2, Собинова",Алматы28 нояб.,"кирпичный дом, 1990 г.п., состояние: хорошее, жил. площадь 25 кв.м., кухня 7 кв.м., потолки 2.5м., санузел раздельный, телефон: отдельный, частично меблирована, -Внимание! - Продаётся квартира в кирпичном доме. -Сейсмостойкость дома обеспечат Вам надёжность и безопасность -Дом расположен вдали от…"
"2-комнатная квартира, 48 м², 2/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/662602550,12 500 000〒,"Турксибский р-н, Станкевича 29",Алматы28 нояб.,"1960 г.п., состояние: евроремонт, потолки 2.8м., санузел раздельный, пустая, Дом каркасно-камышитовый, в доме был произведен капитальный ремонт, заменена крыша, фасад дома. В квартире газовое отопление. Зимой за отопление выходит дешевле чем центральное. Квартира после капитального ремонта, никто…"
"2-комнатная квартира, 44 м², 4/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/662827515,14 900 000〒,"Турксибский р-н, Сейфуллина 74",Алматы28 нояб.,"панельный дом, 1969 г.п., состояние: хорошее, потолки 2.5м., санузел раздельный, полностью меблирована, Квартира светлая, тёплая! Окна на восток! Чешский проект, 3 квартиры на площадке. Все рядом. Детские площадки новые. Окна пластиковые. Центральное водоснабжение, газ магистральный, центральн…"
"2-комнатная квартира, 63 м², 6/6 этажВсе заметкиУдалить",https://krisha.kz//a/show/662843433,17 400 000〒,"Турксибский р-н, Достоевского 8",Алматы28 нояб.,"монолитный дом, 2015 г.п., состояние: хорошее, жил. площадь 50 кв.м., кухня 13 кв.м., потолки 2.7м., санузел раздельный, интернет ADSL, частично меблирована, Продается 2-х комнатная не угловая квартира в отличном районе. Экологически чистый район, в 5 минутах находятся: роща Баума, берег БАКа…"
"2-комнатная квартира, 36 м², 1/1 этажВсе заметкиУдалить",https://krisha.kz//a/show/662630609,8 500 000〒,"Турксибский р-н, Крупской 2Г — Балкадиша",Алматы28 нояб.,"1958 г.п., состояние: среднее, жил. площадь 25 кв.м., кухня 5 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Продам двухкомнатную квартиру в четырёхквартирном доме. Цена 8 500 000 тг. Капремонт -2014 г. Тихий район. Год постройки -1958.Телефон…"
"2-комнатная квартира, 64 м², 6/6 этажВсе заметкиУдалить",https://krisha.kz//a/show/662836463,17 500 000〒,"Турксибский р-н, Достоевского 8/2",Алматы28 нояб.,"монолитный дом, 2014 г.п., состояние: хорошее, жил. площадь 52 кв.м., кухня 12 кв.м., потолки 2.7м., санузел раздельный, интернет ADSL, пустая, Продается 2 комнатная не угловая квартира в отличном районе. Экологически чистый район, в 5 минутах находятся: роща Баума, берег БАКа, Магнум, станция Метр…"
"2-комнатная квартира, 37 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/660026796,13 500 000〒,"Турксибский р-н, Суюнбая 177 — Шота Руставели",Алматы28 нояб.,"1949 г.п., санузел совмещенный, телефон: отдельный, интернет ADSL, полностью меблирована, - Продам 2 ком квартиру по пр. Суюнбая уг. ул. Шота Руставели, чуть ниже ул. Рыскулова. Остановка ""Тарный цех"". Маг. Камиля. 2-ух эт. Дом, «Хрущёвка». 1 этаж. Душ(хол/гор вода), санузел, туалет!…"
"2-комнатная квартира, 70 м², 1/2 этажВсе заметкиУдалить",https://krisha.kz//a/show/58039757,17 000 000〒,"Турксибский р-н, 13-й военный городок, 13 военный городок — Суюнбая",Алматы28 нояб.,"кирпичный дом, 1976 г.п., состояние: среднее, жил. площадь 60 кв.м., кухня 12 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет оптика, полностью меблирована, 3 третья комната пристроенная 16м2. Чистая. Просторная! Живем сами. Зимой тепло-Летом прохладно. Документы на кварт…"
