Заголовок,ссылка,Цена,Адрес,Дата,comment
"2-комнатная квартира, 90 м², 11/12 этажВсе заметкиУдалить",https://krisha.kz//a/show/662878402,28 900 000〒,"Ауэзовский р-н, мкр Жетысу-3",Алматы29 нояб.,"монолитный дом, 2014 г.п., состояние: хорошее, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет через TV кабель, частично меблирована, Отличное расположение дома чуть ниже трц-Магнума городок охраняемый Жк- комплекс Жетысу ' двух-комнатная квартира улучшеной планировки два санузл…"
"2-комнатная квартира, 46 м², 4/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/50987456,20 000 000〒,"Ауэзовский р-н, мкр №5, Мкр №5 39",Алматы29 нояб.,"панельный дом, 1965 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет оптика, частично меблирована, ОЧЕНЬ срочно ПРОДАМ КВАРТИРУ! Квартира из 2 комнат расположена в тихом зеленом районе 5 микрорайона, станция метро ""Москва"" в 5-10 минутах ходьбы, рядом ТЦ Моск…"
"2-комнатная квартира, 70 м², 7/17 этажВсе заметкиУдалить",https://krisha.kz//a/show/663609327,31 700 000〒,"Ауэзовский р-н, мкр Таугуль 19 — Шалова",Алматы29 нояб.,"2005 г.п., состояние: евроремонт, жил. площадь 56 кв.м., кухня 12 кв.м., потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет оптика, полностью меблирована, Продается как с мебелью так и без. Квартира очень теплая. Огромные балконы по 5 метров утеплены и застеклены. О…"
"2-комнатная квартира, 66.9 м², 11/12 этажВсе заметкиУдалить",https://krisha.kz//a/show/663294225,39 000 000〒,"Ауэзовский р-н, Саина 13а",Алматы29 нояб.,"жил. комплекс Берекет, монолитный дом, 2019 г.п., состояние: евроремонт, жил. площадь 35.6 кв.м., кухня 13.6 кв.м., потолки 2.7м., санузел раздельный, полностью меблирована, №4938730 * 39 000 000 ЦЕНА БЕЗ МЕБЕЛИ! БЕЗ ТОРГА! Уважаемые гости южной столицы и жители города Алматы! Представляю ваше…"
"2-комнатная квартира, 67 м², 7/10 этажВсе заметкиУдалить",https://krisha.kz//a/show/56500215,28 200 000〒,"Ауэзовский р-н, мкр Аксай-1, Саина 11/7 — Райымбека",Алматы29 нояб.,"жил. комплекс Адиет, 2018 г.п., состояние: евроремонт, жил. площадь 52 кв.м., кухня 12 кв.м., потолки 2.8м., санузел 2 с/у и более, телефон: есть возможность подключения, интернет ADSL, полностью меблирована, Внимание ! #Продажа от собственника, без комиссионных. Квартира очень теплая и светл…"
"2-комнатная квартира, 64.1 м², 8/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663456112,23 900 000〒,"Ауэзовский р-н, мкр Аксай-1",Алматы29 нояб.,"панельный дом, 1982 г.п., состояние: хорошее, жил. площадь 36.4 кв.м., кухня 12.6 кв.м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Представляем Вашему вниманию НОВЫЙ отличный вариант! 2х. комнатная улучшенная квартира в благоприятном и развитом районе города. Сан…"
"2-комнатная квартира, 80 м², 10/12 этажВсе заметкиУдалить",https://krisha.kz//a/show/660266695,30 700 000〒,"Ауэзовский р-н, мкр Жетысу-3, Абая 55",Алматы29 нояб.,"жил. комплекс Бейбарыс Билдинг, 2007 г.п., состояние: хорошее, жил. площадь 45.2 кв.м., кухня 13.3 кв.м., потолки 2.7м., санузел раздельный, телефон: нет, интернет проводной, полностью меблирована, Пластиковые окна, неугловая, улучшенная, комнаты изолированы, счётчики, кондиционер. Квартира полно…"
"2-комнатная квартира, 54 м², 5/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663511290,23 500 000〒,"Ауэзовский р-н, мкр Жетысу-1, Бауыржана Момышулы — Абая",Алматы29 нояб.,"панельный дом, 1990 г.п., состояние: хорошее, жил. площадь 31 кв.м., кухня 8 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Срочно продается квартира в хорошем и тихом районе С удобным расположением, на среднем этаже квартира угловая, пластиков…"
"2-комнатная квартира, 54 м², 2/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663130068,23 000 000〒,"Ауэзовский р-н, мкр Жетысу-2 41 — Домостроительная",Алматы29 нояб.,"панельный дом, 1991 г.п., состояние: евроремонт, жил. площадь 38 кв.м., кухня 12 кв.м., потолки 3м., Улучшенная не залоговая квартира, полностью с мебелью и бытовой. Инфраструктура развитая. Дошкольные и образовательные учреждения сплошь и рядом. Остановочный пункт на уровне дома, что характерно д…"
"2-комнатная квартира, 55 м², 9/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663416515,21 500 000〒,"Ауэзовский р-н, мкр Аксай-2 — Момышулы Маргулана",Алматы29 нояб.,"панельный дом, 1985 г.п., состояние: евроремонт, потолки 3м., санузел раздельный, частично меблирована, Квартира в отличном состоянии, очень теплая. Окна север юг, удобная транспортная развязка"
"2-комнатная квартира, 77 м², 9/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/662949555,27 500 000〒,"Ауэзовский р-н, мкр Жетысу-3, Абая — Саина",Алматы29 нояб.,"монолитный дом, 2016 г.п., состояние: евроремонт, санузел раздельный, телефон: отдельный, интернет оптика, частично меблирована, Срочно продается квартира! Самая низкая цена! Очень хороший район, отличное расположение дома, удобный заезд, развитая инфраструктура, рядом несколько школ и детских сад…"
"2-комнатная квартира, 64 м², 1/17 этажВсе заметкиУдалить",https://krisha.kz//a/show/50504540,75 000 000〒,"Ауэзовский р-н, мкр Мамыр-1",Алматы29 нояб.,"жил. комплекс Спутник, монолитный дом, 2016 г.п., потолки 3.4м., санузел 2 с/у и более, полностью меблирована, Дизайнерская квартира в отличном районе с видом из окон на теннисный корт. Рядом станция метро, тд Спутник. Из огромных плюсов: Потолки 3, 7 метра (такие только на первом этаже) Высот…"
"2-комнатная квартира, 43 м², 4/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663080668,15 500 000〒,"Ауэзовский р-н, мкр №6, Мкр 6 3",Алматы29 нояб.,"панельный дом, 1969 г.п., состояние: хорошее, жил. площадь 30 кв.м., кухня 6 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет проводной, частично меблирована"
"2-комнатная квартира, 43 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663541266,18 000 000〒,"Ауэзовский р-н, мкр №8, Мкр №8",Алматы29 нояб.,"панельный дом, 1974 г.п., состояние: среднее, жил. площадь 28 кв.м., кухня 6 кв.м., санузел совмещенный, пустая"
"2-комнатная квартира, 46 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663423279,17 300 000〒,"Ауэзовский р-н, мкр №6, Мкр №6",Алматы29 нояб.,"панельный дом, 1965 г.п., состояние: хорошее, санузел совмещенный, телефон: нет, интернет ADSL, частично меблирована, Не угловая, хорошие соседи, тихий двор, подвал сухой, ничего не бежит не капает, запаха нет, зимой очень тепло, летом прохладно, рядом 2 школы, 2 детсада, в школу дорогу переходить…"
"2-комнатная квартира, 54 м², 6/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663259199,22 300 000〒,"Ауэзовский р-н, мкр Аксай-2, Мкр Аксай-2 75 — Маргулана",Алматы29 нояб.,"панельный дом, 1986 г.п., состояние: хорошее, жил. площадь 32 кв.м., кухня 9 кв.м., санузел раздельный, частично меблирована"
"2-комнатная квартира, 44 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663584316,16 500 000〒,"Ауэзовский р-н, мкр №1, Мкр №1 76 — Жубанова",Алматы29 нояб.,"панельный дом, 1969 г.п., состояние: среднее, жил. площадь 28 кв.м., кухня 6 кв.м., потолки 2.6м., санузел совмещенный, телефон: отдельный, интернет ADSL, пустая, Срочно продам квартиру, на среднем этаже, квартира не угловая, комнаты изолированы. Состояние как на фотографии Просьба риэлторов н…"
"2-комнатная квартира, 47 м², 4/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663584570,16 500 000〒,"Ауэзовский р-н, мкр №6, Мкр №6 13 — проспект Абая",Алматы29 нояб.,"панельный дом, 1967 г.п., состояние: среднее, жил. площадь 30 кв.м., кухня 6 кв.м., потолки 2.6м., санузел совмещенный, телефон: отдельный, интернет ADSL, пустая, Срочно Продам квартиру вдоль Абая Квартира Полноценная угловая Комната смежная Есть символический торг Риэлторов прошу не беспокоить!"
"2-комнатная квартира, 43.5 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663444626,17 700 000〒,"Ауэзовский р-н, мкр №11, Мкр №11",Алматы29 нояб.,"панельный дом, 1968 г.п., состояние: хорошее, санузел совмещенный, Продается 2-х комнатная квартира в самом востребованном районе. Квартира в хорошем состоянии. Теплая и уютная. в шаговой доступности есть все необходимое для комфортного проживания. Школы, садики, магазины, салоны красоты. Удобн…"
"2-комнатная квартира, 64 м², 7/10 этажВсе заметкиУдалить",https://krisha.kz//a/show/663557875,29 000 000〒,"Ауэзовский р-н, Алтынсарина 40г",Алматы29 нояб.,"жил. комплекс Куаныш, монолитный дом, 2016 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована, Шикарный вариант!"
"2-комнатная квартира, 68.8 м², 2/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663251297,30 000 000〒,"Ауэзовский р-н, мкр Мамыр-4 313 — Шаляпина - момышулы",Алматы29 нояб.,"монолитный дом, 2005 г.п., состояние: хорошее, жил. площадь 37.7 кв.м., кухня 12 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет через TV кабель, частично меблирована, Срочная продажа, торг при осмотре. квартира тёплая, чистая с ремонтом. 2 больших балкона, застекленн…"
"2-комнатная квартира, 42 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663538291,17 500 000〒,"Ауэзовский р-н, мкр №2, Мкр №2 12",Алматы29 нояб.,"1963 г.п., состояние: хорошее, полностью меблирована, Продаётся 2-х комнатная квартира, рядом 6 гимназия, садики, базар Сарыарка, Grand Park, поликлиника, магазины. очень удобное расположение, хорошие соседи, вокруг дома много деревьев, свежий воздух. Окна смотрят на юго-восток. По фэн-шуй и н…"
"2-комнатная квартира, 52 м², 5/5 этажВсе заметкиУдалить",https://krisha.kz//a/show/663545065,24 500 000〒,"Ауэзовский р-н, мкр Таугуль, Мкр Таугуль — Берегового",Алматы29 нояб.,"панельный дом, 1989 г.п., состояние: евроремонт, жил. площадь 32 кв.м., кухня 12 кв.м., потолки 2.85м., санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, полностью меблирована, Квартира неугловая, крыша не течет, бытовая техника и мебель полностью для с…"
"2-комнатная квартира, 45.7 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/660112817,18 400 000〒,"Ауэзовский р-н, мкр №9, Мкр №9 — Юрия кима береговой",Алматы29 нояб.,"панельный дом, 1967 г.п., состояние: хорошее, жил. площадь 31.5 кв.м., кухня 5.8 кв.м., потолки 2.5м., санузел совмещенный, телефон: есть возможность подключения, интернет оптика, полностью меблирована, Именно в этой квартире я стала финансово-успешной и была счастлива, продаю с связи с переездом…"
"2-комнатная квартира, 68 м², 9/13 этажВсе заметкиУдалить",https://krisha.kz//a/show/663131930,24 500 000〒,"Ауэзовский р-н, мкр Аксай-5, Садвакасова 3б",Алматы28 нояб.,"жил. комплекс Арыстан, монолитный дом, 2015 г.п., состояние: среднее, потолки 3м., санузел раздельный, интернет ADSL, Срочно. торг минимальный на месте"
"2-комнатная квартира, 47 м², 2/12 этажВсе заметкиУдалить",https://krisha.kz//a/show/663573609,20 000 000〒,"Ауэзовский р-н, мкр Аксай-2 13 — Толе би Саина",Алматы28 нояб.,"монолитный дом, 1994 г.п., состояние: евроремонт, потолки 2.7м., санузел раздельный, частично меблирована, Продам 2-х ком. квартиру в спальном районе, удобное место расположение, транспортная развязка во все направления, дом расположен Толе би уг. Саина, выше Толе би, двор облагорожен, детская пло…"
"2-комнатная квартира, 69 м², 3/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663573538,28 000 000〒,"Ауэзовский р-н, мкр Мамыр-4 308",Алматы28 нояб.,"монолитный дом, 2007 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована, Внимание! Продаётся отличная светлая и просторная квартира, все комнаты изолированы, огромный благоустроенный двор, новая детская площадка. Видео наблюдение…"
"2-комнатная квартира, 43 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663606238,18 000 000〒,"Ауэзовский р-н, мкр №8 72а",Алматы28 нояб.,"панельный дом, 1971 г.п., жил. площадь 28 кв.м., кухня 6 кв.м., Дом расположен за ТРЦ МОСКВА, в шаговой доступности есть все необходимое для комфортного проживания школы детские сады Метро Магнум базар Сары Арка кинотеатр Фемели парк поликлиники и многое другое. Показ квартиры в удобное время дл…"
"2-комнатная квартира, 60 м², 8/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663606197,22 000 000〒,"Ауэзовский р-н, проспект Саина — Уг Толе би",Алматы28 нояб.,"панельный дом, 1988 г.п., состояние: евроремонт, потолки 2.96м., санузел совмещенный, телефон: отдельный, интернет ADSL, полностью меблирована, 📸 Все фотки от этой квартиры 👉Продаётся 2-х комнатная улучшенная квартира в Крупно Панельном доме от компаний АДК 🗝 Квартира не угловая 🗝Полностью прошё…"
"2-комнатная квартира, 56 м², 8/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663576014,26 000 000〒,"Ауэзовский р-н, мкр Мамыр-4",Алматы29 нояб.,"В залоге, монолитный дом, 2007 г.п., состояние: евроремонт, потолки 3м., санузел совмещенный, телефон: есть возможность подключения, интернет оптика, полностью меблирована, Продается 2х комнатная квартира улучшенная. Отличный ремонт, чистая и уютная. Заезжай и живи. Вложений не требует. В Залоге…"
"2-комнатная квартира, 73 м², 4/11 этажВсе заметкиУдалить",https://krisha.kz//a/show/662412347,28 200 000〒,"Ауэзовский р-н, мкр Жетысу-3, Жетысу-3 мкр 65",Алматы29 нояб.,"кирпичный дом, 2011 г.п., состояние: хорошее, потолки 3м., санузел совмещенный, телефон: нет, Продам квартиру в мкр Жетысу-3. Отличный молодёжный район. Закрытый двор. Квартира уютная и тёплая. торг символический. Рассматриваем Ипотеку!"
"2-комнатная квартира, 58 м², 2/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663475512,21 000 000〒,"Ауэзовский р-н, проспект Алтынсарина 60",Алматы29 нояб.,"кирпичный дом, 1960 г.п., состояние: евроремонт, потолки 2.8м., санузел раздельный, интернет ADSL, пустая, Срочно продается 2ком квартира в хорошем районе. Все в шаговой доступности. ТРЦ Москва, поликлиника, садик, школа, Family Park, Грант Парк, Армада. Развитая инфраструктура. Не общежити…"
"2-комнатная квартира, 53 м², 1/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/662927521,30 000 000〒,"Ауэзовский р-н, мкр Таугуль-1 82",Алматы29 нояб.,"панельный дом, 1989 г.п., состояние: евроремонт, жил. площадь 34 кв.м., кухня 12 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Продам отличную квартиру в очень хорошем районе ! Свежий ремонт, новая сантехника. Вся встроенная мебель остаётся новом…"
"2-комнатная квартира, 45 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663558112,15 000 000〒,"Ауэзовский р-н, мкр №10, №10 мкр 17 — Берегового",Алматы29 нояб.,"панельный дом, 1968 г.п., состояние: хорошее, жил. площадь 29 кв.м., кухня 6 кв.м., санузел совмещенный, Срочно! показ в любое время Документы в порядке"
"2-комнатная квартира, 43 м², 2/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663605539,15 500 000〒,"Ауэзовский р-н, Жубанова — проспект Алтынсарина",Алматы29 нояб.,"1969 г.п., состояние: хорошее, Эксклюзивный Вариант. Шикарный Район Во всем Направление"
"2-комнатная квартира, 60 м², 7/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663390105,24 000 000〒,"Ауэзовский р-н, мкр Аксай-2, Мкр Аксай-2",Алматы29 нояб.,"панельный дом, 1987 г.п., состояние: евроремонт, санузел раздельный, Внимание, СРОЧНО! Рассматривают Ипотеку! Двухкомнатная квартира улучшенной планировки в одном из востребованных районов города! Развитая инфраструктура, тихий двор, удобная транспортная развязка! В шаговой доступности вс…"
"2-комнатная квартира, 43.8 м², 2/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663614789,20 000 000〒,"Ауэзовский р-н, мкр №1, Мкр №1",Алматы29 нояб.,"1964 г.п., состояние: хорошее, жил. площадь 28.3 кв.м., кухня 6 кв.м., потолки 2.5м., санузел совмещенный, полностью меблирована, Тёплая, простойная, уютная, светлая квартира. Удобное расположение, в шаговой доступности: Трц Москва, Рынок Сарыарка, школы, дет сады, метро, Армада, гранд Парк, нескол…"
"2-комнатная квартира, 45.3 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663463419,17 700 000〒,"Ауэзовский р-н, мкр №11, Мкр №11 1 — Шаляпина Алтынсарина",Алматы29 нояб.,"панельный дом, 1968 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, частично меблирована, Комнаты изолированы! Квартира не угловая! Очень тёплая и уютная квартира, не угловая, чистая и светлая. Рядом ясли сад, через дом, школы, супермаркеты, базар, сквер, ЦОН. Самая большая дет…"
"2-комнатная квартира, 60 м², 5/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/663593604,23 500 000〒,"Ауэзовский р-н, проспект Саина — Маргулана",Алматы29 нояб.,"панельный дом, 1990 г.п., состояние: хорошее, потолки 2.9м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, ⬇️🏡Продается 2-х комнатная квартира в КРУПНО панельном доме! 📌Квартира в хорошем состоянии. Чистая, светлая. Удобная для проживания. Большая кухня – это ме…"
"2-комнатная квартира, 62 м², 2/5 этажВсе заметкиУдалить",https://krisha.kz//a/show/663597345,25 000 000〒,"Ауэзовский р-н, мкр Сайран 13 — Куанышбаева",Алматы29 нояб.,"панельный дом, 1986 г.п., состояние: среднее, потолки 2.8м., санузел раздельный, частично меблирована, Хорошее расположение между гранд парком и Москва. просторные комнаты. продаем в связи с расширением. Документы в порядке"
"2-комнатная квартира, 73 м², 7/16 этажВсе заметкиУдалить",https://krisha.kz//a/show/663140268,30 000 000〒,"Ауэзовский р-н, мкр Мамыр-1 — Шаляпина",Алматы29 нояб.,"жил. комплекс Спутник, монолитный дом, 2013 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет проводной, частично меблирована"
"2-комнатная квартира, 67.2 м², 2/16 этажВсе заметкиУдалить",https://krisha.kz//a/show/663262514,31 000 000〒,"Ауэзовский р-н, мкр Мамыр-1 29/1",Алматы29 нояб.,"монолитный дом, 2013 г.п., состояние: евроремонт, жил. площадь 43 кв.м., кухня 12 кв.м., потолки 2.8м., санузел раздельный, телефон: есть возможность подключения, интернет проводной, частично меблирована, Продаётся светлая с солнечной стороны, чистая, уютная 2-х комнатная квартира с хоро…"
"2-комнатная квартира, 43 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/662289038,15 000 000〒,"Ауэзовский р-н, мкр №2, проспект Алтынсарина 7 — Жубанова",Алматы29 нояб.,"панельный дом, 1964 г.п., состояние: хорошее, жил. площадь 28 кв.м., кухня 6 кв.м., потолки 2.5м., санузел совмещенный, пустая, Район с развитой инфраструктурой и транспортной доступностью. Школы, детские сады, магазины, базар все в шаговой доступности. Изолирка! НЕ УГЛОВАЯ, ТРЕБУЕТ РЕМОНТА!"
"2-комнатная квартира, 90 м², 7/12 этажВсе заметкиУдалить",https://krisha.kz//a/show/661221932,37 999 999〒,"Ауэзовский р-н, Шаляпина 21 — Момышулы",Алматы29 нояб.,"жил. комплекс Cordial, монолитный дом, 2016 г.п., состояние: евроремонт, жил. площадь 50 кв.м., кухня 18 кв.м., потолки 3м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, 2-х комнатная шикарная квартира с евро ремонтом продается, заходи и живи! Светлая, теплая…"
"2-комнатная квартира, 56 м², 4/9 этажВсе заметкиУдалить",https://krisha.kz//a/show/662944402,25 000 000〒,"Ауэзовский р-н, мкр №9, Шаляпина — Берегового",Алматы29 нояб.,"панельный дом, 1986 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, НЕ угловая, не залоговая, ИПОТЕКА + Школа, садик в шаговой доступности. базар магазин парки тренажерный зал аптека. Звоните, с уважением, Абылайхан!"
"2-комнатная квартира, 56 м², 5/5 этажВсе заметкиУдалить",https://krisha.kz//a/show/660721449,17 800 000〒,"Ауэзовский р-н, Мкр «Мамыр-3» 17/1",Алматы29 нояб.,"жил. комплекс Мамыр, панельный дом, 1996 г.п., состояние: хорошее, Агентство Недвижимости. ""Вариант Казахстан"" предлагает Вашему вниманию на Продажу: Продается Улучшенная 2- комнатная квартира - Ауэзовский район, Яссауи - Шаляпина - общая площадь -56 кв м, - Кухня -9 кВ м - 5 этаж и 5…"
"2-комнатная квартира, 45 м², 1/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/663462411,16 600 000〒,"Ауэзовский р-н, мкр №1, Мкр №1",Алматы29 нояб.,"панельный дом, 1965 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, частично меблирована"
"2-комнатная квартира, 51 м², 3/10 этажВсе заметкиУдалить",https://krisha.kz//a/show/663412250,23 700 000〒,"Ауэзовский р-н, Мустай Карим",Алматы29 нояб.,"монолитный дом, 2008 г.п., состояние: хорошее, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, полностью меблирована, Продается 2х-комнатная квартира. Просторная, стильная и уютная квартира расположена в тихом и спокойном Ауэзовском районе. в шаговой доступности различн…"
"2-комнатная квартира, 72 м², 9/10 этажВсе заметкиУдалить",https://krisha.kz//a/show/662068016,31 000 000〒,"Ауэзовский р-н, Алтынсарина — Куанышбаева",Алматы29 нояб.,"жил. комплекс Куаныш, монолитный дом, 2018 г.п., состояние: евроремонт, частично меблирована, Просторная квартира, с очень хорошим ремонтом!Кухня отдельно в привате для приготовление пиши. Преимущества: Развитая инфраструктура Удобный подземный паркинг Собственный детский сад и фитнес-центр Сис…"
"2-комнатная квартира, 43 м², 3/4 этажВсе заметкиУдалить",https://krisha.kz//a/show/662615824,17 000 000〒,"Ауэзовский р-н, мкр №6, Мкр №6 45",Алматы29 нояб.,"1967 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет через TV кабель, частично меблирована"
